,winner_name,w_ace,w_1stIn,w_df,w_1stWon,w_bpFaced,winner_rank,matches_won,year,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,matches_lost,W/L%
1216,Albert Ramos,7.0,67.0,2.0,46.0,6.0,85.0,1,2014,1.8333333333333333,42.666666666666664,3.3333333333333335,27.5,8.833333333333334,67.0,6,0.14285714285714285
1217,Lukas Lacko,4.428571428571429,36.285714285714285,2.2857142857142856,27.571428571428573,3.857142857142857,85.0,9,2014,3.875,41.875,3.25,27.625,7.125,81.0,9,0.5
1218,Kenny De Schepper,19.0,84.0,13.0,63.0,13.0,86.0,1,2014,8.75,46.0,5.5,33.25,4.25,66.0,4,0.2
1219,Malek Jaziri,6.5,31.5,2.0,25.5,3.0,87.0,2,2014,4.5,34.0,1.5,22.5,10.0,74.0,4,0.3333333333333333
1220,Blaz Rola,4.0,42.0,3.0,34.0,4.0,88.0,1,2014,7.666666666666667,72.66666666666667,5.0,49.666666666666664,11.333333333333334,87.0,3,0.25
1221,Sam Groth,19.333333333333332,55.333333333333336,3.0,46.333333333333336,2.0,88.0,3,2014,15.6,47.8,2.8,39.0,5.0,88.0,5,0.375
1222,Tim Smyczek,18.0,67.0,2.0,51.0,3.0,90.0,1,2014,4.0,49.0,3.6666666666666665,26.333333333333332,13.333333333333334,89.0,3,0.25
1223,Stephane Robert,8.0,29.0,4.0,24.0,5.0,90.0,1,2014,5.0,35.333333333333336,4.666666666666667,27.333333333333332,8.333333333333334,90.0,3,0.25
1224,Blaz Kavcic,8.333333333333334,68.33333333333333,5.0,50.0,10.0,92.0,3,2014,5.333333333333333,49.666666666666664,4.0,29.0,8.333333333333334,82.0,4,0.42857142857142855
1225,Dustin Brown,10.0,44.5,3.5,35.0,4.5,92.0,2,2014,8.75,56.25,4.5,40.0,10.0,92.0,4,0.3333333333333333
1226,Bradley Klahn,12.0,76.0,2.0,56.0,7.0,95.0,1,2014,5.6,42.4,4.4,29.8,6.8,63.0,5,0.16666666666666666
1227,Aljaz Bedene,6.0,41.0,2.0,30.5,4.5,95.0,2,2014,3.0,23.0,4.0,9.0,11.0,95.0,1,0.6666666666666666
1228,Alex Bogomolov Jr,2.0,75.0,5.0,45.5,11.0,96.0,2,2014,0.6,42.4,3.0,22.6,11.6,88.0,5,0.2857142857142857
1229,Filip Krajinovic,4.0,30.0,0.0,23.0,2.0,96.0,1,2014,2.0,30.0,1.0,21.0,7.0,96.0,1,0.5
1230,Michael Russell,1.3333333333333333,45.0,4.666666666666667,30.333333333333332,7.333333333333333,98.0,3,2014,1.3333333333333333,48.0,4.0,32.0,5.333333333333333,85.0,3,0.5
1231,Daniel Gimeno Traver,6.0,43.0,2.0,36.0,2.0,99.0,1,2014,3.4,47.0,2.4,29.8,10.0,77.0,5,0.16666666666666666
1232,Novak Djokovic,5.206896551724138,44.724137931034484,1.706896551724138,33.41379310344828,3.6724137931034484,1.0,60,2015,4.8,55.6,2.2,37.4,8.2,1.0,5,0.9230769230769231
1233,Andy Murray,6.894736842105263,45.578947368421055,2.4473684210526314,34.8421052631579,4.657894736842105,2.0,42,2015,5.666666666666667,44.833333333333336,2.8333333333333335,30.25,8.916666666666666,2.0,12,0.7777777777777778
1234,Roger Federer,7.918918918918919,39.0,1.864864864864865,31.81081081081081,2.5135135135135136,2.0,39,2015,11.0,65.5,4.0,50.5,8.0,2.0,6,0.8666666666666667
1235,Rafael Nadal,3.0,49.172413793103445,2.2758620689655173,37.03448275862069,4.724137931034483,3.0,30,2015,2.8333333333333335,56.75,2.5,38.833333333333336,6.833333333333333,3.0,12,0.7142857142857143
1236,Stan Wawrinka,8.25,49.138888888888886,2.2777777777777777,38.05555555555556,4.944444444444445,4.0,37,2015,5.5,46.333333333333336,2.5833333333333335,31.583333333333332,9.416666666666666,4.0,13,0.74
1237,Kei Nishikori,5.484848484848484,43.93939393939394,2.6666666666666665,34.15151515151515,4.242424242424242,4.0,35,2015,3.0,50.666666666666664,2.5,35.666666666666664,6.25,4.0,12,0.7446808510638298
1238,Tomas Berdych,8.125,38.225,1.725,30.95,3.65,5.0,40,2015,5.875,42.1875,2.6875,28.5,7.3125,5.0,16,0.7142857142857143
1239,Milos Raonic,17.083333333333332,53.083333333333336,2.9583333333333335,44.25,3.0416666666666665,6.0,25,2015,12.818181818181818,52.09090909090909,3.090909090909091,40.72727272727273,5.636363636363637,6.0,12,0.6756756756756757
1240,David Ferrer,2.411764705882353,48.5,2.4705882352941178,35.1764705882353,5.235294117647059,7.0,36,2015,1.8,47.7,3.9,29.4,9.4,7.0,10,0.782608695652174
1241,Marin Cilic,12.619047619047619,46.476190476190474,2.380952380952381,37.904761904761905,4.095238095238095,8.0,21,2015,10.2,44.4,3.6,31.5,7.6,8.0,10,0.6774193548387096
1242,Richard Gasquet,6.333333333333333,46.888888888888886,1.4444444444444444,36.888888888888886,3.3333333333333335,9.0,27,2015,5.0,46.25,2.0833333333333335,31.583333333333332,7.5,9.0,12,0.6923076923076923
1243,Grigor Dimitrov,9.2,48.25,2.8,38.55,5.0,10.0,20,2015,6.666666666666667,55.93333333333333,4.133333333333334,40.13333333333333,8.4,10.0,15,0.5714285714285714
1244,Gilles Simon,3.16,42.68,2.04,30.08,5.24,10.0,26,2015,3.6666666666666665,44.8,2.8666666666666667,27.733333333333334,8.6,10.0,16,0.6190476190476191
1245,Jo-Wilfried Tsonga,12.55,49.05,2.5,40.15,3.2,10.0,20,2015,9.0,50.888888888888886,4.333333333333333,38.0,7.333333333333333,10.0,9,0.6896551724137931
1246,Kevin Anderson,15.363636363636363,50.93939393939394,3.090909090909091,42.06060606060606,3.212121212121212,10.0,33,2015,12.0,45.88235294117647,4.0,33.76470588235294,6.470588235294118,10.0,17,0.66
1247,Feliciano Lopez,15.0,53.4,3.85,41.9,7.0,12.0,20,2015,10.357142857142858,48.214285714285715,4.214285714285714,34.642857142857146,9.785714285714286,12.0,14,0.5882352941176471
1248,John Isner,19.612903225806452,48.87096774193548,1.967741935483871,41.225806451612904,2.0,12.0,31,2015,16.142857142857142,64.0,2.142857142857143,45.714285714285715,6.214285714285714,12.0,16,0.6595744680851063
1249,David Goffin,6.588235294117647,39.411764705882355,3.6470588235294117,30.647058823529413,5.235294117647059,14.0,20,2015,5.0,37.357142857142854,4.357142857142857,26.642857142857142,7.785714285714286,14.0,14,0.5882352941176471
1250,Ernests Gulbis,12.25,42.75,2.75,35.25,2.75,15.0,4,2015,9.461538461538462,43.30769230769231,6.769230769230769,32.0,8.153846153846153,13.0,13,0.23529411764705882
1251,Gael Monfils,9.466666666666667,49.6,2.8,37.0,4.6,15.0,16,2015,9.0,49.3,4.2,37.0,8.6,15.0,10,0.6153846153846154
1252,Roberto Bautista Agut,4.6,46.44,2.0,34.2,5.0,15.0,26,2015,3.6470588235294117,51.11764705882353,1.6470588235294117,34.8235294117647,6.882352941176471,15.0,17,0.6046511627906976
1253,Ivo Karlovic,20.423076923076923,48.92307692307692,2.9615384615384617,41.92307692307692,2.923076923076923,18.0,26,2015,24.38888888888889,62.55555555555556,4.666666666666667,51.611111111111114,4.333333333333333,18.0,18,0.5909090909090909
1254,Dominic Thiem,5.357142857142857,40.07142857142857,2.0,31.285714285714285,3.5714285714285716,18.0,14,2015,7.5625,47.375,3.375,35.0,6.0625,18.0,16,0.4666666666666667
1255,Bernard Tomic,10.387096774193548,55.61290322580645,1.032258064516129,42.03225806451613,5.290322580645161,18.0,34,2015,8.6875,55.25,2.4375,38.625,9.25,18.0,18,0.6538461538461539
1256,Tommy Robredo,5.0,47.36363636363637,2.5454545454545454,36.18181818181818,4.818181818181818,19.0,12,2015,1.7,40.0,1.9,24.7,8.8,17.0,11,0.5217391304347826
1257,Benoit Paire,10.7,51.5,5.1,40.3,8.0,21.0,10,2015,6.142857142857143,34.857142857142854,4.714285714285714,23.428571428571427,11.857142857142858,21.0,7,0.5882352941176471
1258,Fabio Fognini,4.666666666666667,47.55555555555556,4.888888888888889,35.44444444444444,7.777777777777778,22.0,11,2015,4.25,41.166666666666664,4.916666666666667,27.25,7.5,18.0,13,0.4583333333333333
1259,Viktor Troicki,11.368421052631579,49.526315789473685,1.6842105263157894,37.73684210526316,4.684210526315789,22.0,21,2015,7.647058823529412,49.588235294117645,2.1176470588235294,34.470588235294116,9.352941176470589,19.0,17,0.5526315789473685
1260,Philipp Kohlschreiber,7.9,47.9,1.7,35.9,6.5,23.0,14,2015,6.2727272727272725,47.09090909090909,1.4545454545454546,33.90909090909091,5.7272727272727275,22.0,12,0.5384615384615384
1261,Alexandr Dolgopolov,6.4375,36.0,1.75,28.1875,2.6875,23.0,17,2015,6.777777777777778,44.666666666666664,3.2222222222222223,31.666666666666668,7.055555555555555,23.0,18,0.4857142857142857
1262,Pablo Cuevas,6.75,43.625,2.625,33.375,5.5,23.0,8,2015,5.3076923076923075,49.76923076923077,4.230769230769231,33.23076923076923,8.23076923076923,21.0,13,0.38095238095238093
1263,Andreas Seppi,7.5,52.5625,2.4375,41.3125,6.125,25.0,17,2015,5.333333333333333,42.2,2.6,30.066666666666666,7.866666666666666,25.0,16,0.5151515151515151
1264,Guillermo Garcia Lopez,6.526315789473684,44.63157894736842,4.0,34.31578947368421,5.684210526315789,25.0,20,2015,4.4375,43.9375,5.1875,30.6875,9.9375,25.0,16,0.5555555555555556
1265,Jeremy Chardy,7.85,47.8,3.7,38.0,4.15,26.0,20,2015,8.764705882352942,50.23529411764706,5.882352941176471,37.23529411764706,8.0,26.0,17,0.5405405405405406
1266,Leonardo Mayer,7.7,44.4,3.0,36.3,2.3,26.0,11,2015,6.166666666666667,50.666666666666664,4.333333333333333,34.416666666666664,7.416666666666667,26.0,12,0.4782608695652174
1267,Julien Benneteau,5.0,42.0,0.0,34.0,0.0,27.0,1,2015,6.2,38.2,2.0,26.6,4.0,25.0,5,0.16666666666666666
1268,Jack Sock,7.238095238095238,45.333333333333336,4.809523809523809,35.142857142857146,4.476190476190476,28.0,21,2015,4.916666666666667,39.5,3.75,28.083333333333332,6.166666666666667,25.0,12,0.6363636363636364
1269,Vasek Pospisil,11.052631578947368,42.526315789473685,2.736842105263158,33.78947368421053,3.8947368421052633,29.0,20,2015,9.0,46.88235294117647,3.588235294117647,34.529411764705884,7.352941176470588,29.0,18,0.5263157894736842
1270,Lukas Rosol,7.166666666666667,51.333333333333336,4.166666666666667,39.416666666666664,5.916666666666667,30.0,13,2015,5.375,44.6875,4.3125,31.5,8.1875,29.0,18,0.41935483870967744
1271,Thomaz Bellucci,8.777777777777779,52.888888888888886,4.888888888888889,38.77777777777778,8.555555555555555,30.0,9,2015,5.5,49.714285714285715,3.357142857142857,34.214285714285715,7.785714285714286,30.0,14,0.391304347826087
1272,Fernando Verdasco,9.090909090909092,60.72727272727273,3.909090909090909,46.90909090909091,6.181818181818182,31.0,11,2015,7.785714285714286,50.07142857142857,3.2142857142857144,34.42857142857143,7.642857142857143,31.0,14,0.44
1273,Santiago Giraldo,4.0,38.75,1.25,29.5,3.25,31.0,4,2015,2.5,47.9,1.7,29.9,7.3,31.0,10,0.2857142857142857
1274,Sam Querrey,13.125,38.5,3.875,31.75,2.5,32.0,8,2015,15.066666666666666,51.266666666666666,4.2,39.93333333333333,5.2,32.0,15,0.34782608695652173
1275,Adrian Mannarino,4.333333333333333,40.476190476190474,1.7619047619047619,31.142857142857142,4.809523809523809,32.0,21,2015,4.315789473684211,47.78947368421053,3.210526315789474,31.263157894736842,9.789473684210526,27.0,20,0.5121951219512195
1276,Nick Kyrgios,14.615384615384615,55.23076923076923,2.6923076923076925,44.15384615384615,4.3076923076923075,32.0,13,2015,10.9,57.0,4.0,40.4,7.1,30.0,10,0.5652173913043478
1277,Pablo Andujar,1.0,37.5,0.5,24.5,5.5,32.0,3,2015,4.333333333333333,58.55555555555556,4.666666666666667,36.666666666666664,9.88888888888889,32.0,10,0.23076923076923078
1278,Steve Johnson,11.714285714285714,44.42857142857143,2.0,35.82142857142857,3.5,33.0,29,2015,8.176470588235293,46.588235294117645,3.6470588235294117,33.64705882352941,7.352941176470588,33.0,17,0.6304347826086957
1279,Martin Klizan,7.916666666666667,52.916666666666664,4.833333333333333,39.166666666666664,5.75,34.0,16,2015,4.428571428571429,36.92857142857143,3.0,23.214285714285715,8.0,34.0,14,0.5333333333333333
1280,Gilles Muller,16.130434782608695,49.0,2.9565217391304346,41.56521739130435,4.478260869565218,34.0,25,2015,11.444444444444445,50.611111111111114,4.611111111111111,37.888888888888886,7.055555555555555,35.0,18,0.5813953488372093
1281,Borna Coric,5.083333333333333,40.333333333333336,1.75,30.666666666666668,4.666666666666667,35.0,12,2015,3.411764705882353,40.88235294117647,2.176470588235294,26.764705882352942,7.529411764705882,33.0,18,0.4
1282,Yen Hsun Lu,4.444444444444445,36.44444444444444,1.6666666666666667,28.22222222222222,3.4444444444444446,38.0,12,2015,3.2666666666666666,38.2,3.3333333333333335,25.133333333333333,8.8,38.0,15,0.4444444444444444
1283,Jiri Vesely,8.846153846153847,40.61538461538461,2.6923076923076925,33.30769230769231,3.1538461538461537,40.0,14,2015,6.333333333333333,51.666666666666664,3.5,36.416666666666664,7.833333333333333,38.0,14,0.5
1284,Benjamin Becker,8.0,49.875,2.0,37.75,4.0,41.0,9,2015,6.642857142857143,50.857142857142854,3.5714285714285716,35.357142857142854,8.642857142857142,38.0,14,0.391304347826087
1285,Jerzy Janowicz,10.642857142857142,54.857142857142854,4.714285714285714,42.07142857142857,5.285714285714286,42.0,18,2015,10.384615384615385,52.07692307692308,4.384615384615385,36.76923076923077,7.3076923076923075,42.0,15,0.5454545454545454
1286,Joao Sousa,3.3333333333333335,46.22222222222222,1.6666666666666667,33.27777777777778,5.777777777777778,44.0,19,2015,3.0588235294117645,46.05882352941177,2.8823529411764706,30.176470588235293,8.764705882352942,40.0,17,0.5277777777777778
1287,Donald Young,4.809523809523809,44.95238095238095,4.809523809523809,32.666666666666664,6.571428571428571,44.0,22,2015,2.533333333333333,41.266666666666666,4.266666666666667,27.733333333333334,7.866666666666666,44.0,16,0.5789473684210527
1288,Marcos Baghdatis,10.882352941176471,48.23529411764706,3.176470588235294,37.470588235294116,5.0,46.0,17,2015,5.6923076923076925,43.07692307692308,4.461538461538462,29.76923076923077,8.615384615384615,45.0,13,0.5666666666666667
1289,Juan Monaco,2.1666666666666665,55.333333333333336,1.1666666666666667,37.833333333333336,6.5,46.0,6,2015,3.4,66.0,1.0,39.0,12.0,46.0,5,0.5454545454545454
1290,Simone Bolelli,5.4375,46.3125,1.5,35.3125,3.75,47.0,16,2015,3.3333333333333335,49.6,2.2666666666666666,32.666666666666664,7.533333333333333,47.0,17,0.48484848484848486
1291,Aljaz Bedene,10.5,36.166666666666664,3.5,31.166666666666668,3.6666666666666665,48.0,6,2015,6.125,36.0,3.5,24.75,7.75,48.0,8,0.42857142857142855
1292,Mikhail Kukushkin,3.5833333333333335,43.333333333333336,1.5,31.833333333333332,5.416666666666667,48.0,14,2015,3.1538461538461537,46.61538461538461,2.3076923076923075,29.76923076923077,8.615384615384615,48.0,13,0.5185185185185185
1293,Victor Estrella,7.75,62.5,4.5,46.25,9.25,49.0,7,2015,2.5,43.5,2.3,26.9,7.4,48.0,11,0.3888888888888889
1294,Pablo Carreno Busta,8.166666666666666,39.666666666666664,1.8333333333333333,30.5,4.666666666666667,49.0,6,2015,6.363636363636363,51.63636363636363,2.090909090909091,34.81818181818182,8.272727272727273,49.0,11,0.35294117647058826
1295,Sergiy Stakhovsky,8.4,54.53333333333333,2.2,40.6,6.933333333333334,50.0,15,2015,4.3125,42.3125,2.5,28.8125,7.0,50.0,18,0.45454545454545453
1296,Andreas Haider Maurer,7.285714285714286,52.57142857142857,5.857142857142857,40.857142857142854,7.142857142857143,52.0,9,2015,6.090909090909091,37.18181818181818,5.2727272727272725,25.727272727272727,6.909090909090909,52.0,11,0.45
1297,Teymuraz Gabashvili,7.555555555555555,46.0,6.0,36.22222222222222,6.666666666666667,52.0,10,2015,4.8,46.53333333333333,4.533333333333333,31.333333333333332,9.466666666666667,50.0,16,0.38461538461538464
1298,Denis Istomin,7.444444444444445,44.333333333333336,1.2222222222222223,33.44444444444444,5.555555555555555,53.0,9,2015,5.533333333333333,47.86666666666667,1.1333333333333333,33.4,7.666666666666667,48.0,15,0.375
1299,Jan Lennard Struff,12.0,60.25,2.5,49.5,5.5,54.0,5,2015,7.0,47.57142857142857,3.2857142857142856,35.857142857142854,6.571428571428571,54.0,8,0.38461538461538464
1300,Sam Groth,17.583333333333332,52.833333333333336,4.083333333333333,43.333333333333336,3.3333333333333335,54.0,12,2015,14.066666666666666,50.4,4.333333333333333,38.06666666666667,6.333333333333333,53.0,16,0.42857142857142855
1301,Federico Delbonis,5.0,56.666666666666664,3.3333333333333335,41.0,8.333333333333334,55.0,3,2015,5.0,51.0,3.875,33.25,9.875,55.0,10,0.23076923076923078
1302,Marcel Granollers,8.166666666666666,47.166666666666664,2.3333333333333335,37.166666666666664,5.166666666666667,55.0,6,2015,4.818181818181818,40.27272727272727,2.1818181818181817,27.363636363636363,7.7272727272727275,50.0,11,0.35294117647058826
1303,Mikhail Youzhny,4.5,47.25,4.5,33.75,6.75,56.0,4,2015,2.1,36.4,3.8,24.9,8.0,47.0,10,0.2857142857142857
1304,Hyeon Chung,6.833333333333333,35.833333333333336,2.8333333333333335,27.0,3.0,58.0,6,2015,3.6,46.8,4.8,32.4,6.2,58.0,5,0.5454545454545454
1305,Diego Schwartzman,3.6,45.0,4.0,32.2,6.6,58.0,5,2015,2.3333333333333335,52.666666666666664,2.5,31.166666666666668,10.333333333333334,58.0,7,0.4166666666666667
1306,Albert Ramos,5.285714285714286,46.42857142857143,1.8571428571428572,34.42857142857143,3.7142857142857144,61.0,7,2015,3.375,59.375,2.75,38.75,9.375,58.0,8,0.4666666666666667
1307,Robin Haase,6.75,46.75,2.75,35.25,5.25,63.0,4,2015,6.222222222222222,47.666666666666664,2.888888888888889,32.77777777777778,7.666666666666667,56.0,9,0.3076923076923077
1308,Steve Darcis,2.25,50.25,5.0,36.75,5.75,64.0,5,2015,1.0,34.2,1.0,18.6,9.2,59.0,6,0.45454545454545453
1309,Nicolas Mahut,14.666666666666666,62.666666666666664,3.0,49.333333333333336,4.0,64.0,3,2015,4.166666666666667,57.5,3.3333333333333335,36.5,9.333333333333334,64.0,6,0.3333333333333333
1310,Paolo Lorenzi,5.333333333333333,50.666666666666664,0.6666666666666666,37.666666666666664,2.3333333333333335,64.0,4,2015,5.714285714285714,37.857142857142854,2.7142857142857144,27.0,6.142857142857143,60.0,7,0.36363636363636365
1311,Jarkko Nieminen,3.1666666666666665,59.5,1.5,42.0,8.0,66.0,6,2015,4.666666666666667,52.0,2.1666666666666665,32.666666666666664,10.666666666666666,66.0,6,0.5
1312,Carlos Berlocq,3.0,60.0,5.0,41.0,10.0,68.0,1,2015,3.3333333333333335,56.0,2.6666666666666665,34.0,12.666666666666666,68.0,3,0.25
1313,Thanasi Kokkinakis,11.0,46.5,4.0,38.0,4.5,70.0,3,2015,13.0,50.4,2.4,37.4,6.4,70.0,6,0.3333333333333333
1314,Lucas Pouille,6.5,49.25,4.0,37.25,9.75,70.0,4,2015,4.6,41.4,3.6,27.8,10.4,65.0,5,0.4444444444444444
1315,Ricardas Berankis,6.181818181818182,47.90909090909091,2.4545454545454546,36.36363636363637,4.7272727272727275,72.0,13,2015,6.0,51.1,4.8,36.6,9.1,72.0,12,0.52
1316,Nicolas Almagro,15.5,57.0,4.5,46.5,3.5,73.0,2,2015,7.5,47.166666666666664,5.0,32.5,8.0,67.0,6,0.25
1317,Tim Smyczek,2.6666666666666665,43.0,2.0,31.0,3.0,75.0,3,2015,2.5,43.0,2.8333333333333335,27.166666666666668,7.0,75.0,6,0.3333333333333333
1318,John Millman,3.0,43.0,1.6666666666666667,30.333333333333332,4.333333333333333,75.0,3,2015,1.8333333333333333,48.166666666666664,1.0,34.833333333333336,5.833333333333333,72.0,6,0.3333333333333333
1319,Malek Jaziri,5.555555555555555,48.44444444444444,2.6666666666666665,36.0,7.777777777777778,75.0,9,2015,3.7142857142857144,39.214285714285715,2.642857142857143,27.0,7.714285714285714,65.0,14,0.391304347826087
1320,Marsel Ilhan,10.0,48.0,1.0,36.0,6.0,77.0,6,2015,5.0,49.75,3.5,33.25,6.25,83.0,4,0.6
1321,Dusan Lajovic,4.0,33.333333333333336,1.3333333333333333,22.0,4.666666666666667,78.0,3,2015,3.125,48.75,2.625,32.125,7.375,68.0,8,0.2727272727272727
1322,Marinko Matosevic,5.333333333333333,56.0,5.0,40.666666666666664,6.0,78.0,3,2015,4.0,44.0,4.0,28.5,9.125,74.0,8,0.2727272727272727
1323,Jurgen Melzer,6.0,42.0,4.5,35.0,3.0,79.0,2,2015,1.6666666666666667,37.666666666666664,2.0,24.666666666666668,8.0,79.0,4,0.3333333333333333
1324,Andrey Kuznetsov,7.0,47.5,2.0,35.75,6.0,81.0,6,2015,3.0,45.2,2.0,28.8,9.0,83.0,5,0.5454545454545454
1325,Alexander Zverev,6.75,47.75,6.75,37.25,6.25,83.0,4,2015,5.5,59.166666666666664,6.5,41.166666666666664,8.0,78.0,6,0.4
1326,Rajeev Ram,10.0,63.5,2.0,47.0,5.0,86.0,2,2015,8.166666666666666,59.0,2.6666666666666665,40.833333333333336,8.333333333333334,86.0,6,0.25
1327,Ivan Dodig,9.666666666666666,35.666666666666664,2.0,29.333333333333332,2.3333333333333335,86.0,6,2015,7.857142857142857,49.857142857142854,4.285714285714286,36.0,7.142857142857143,86.0,7,0.46153846153846156
1328,Lleyton Hewitt,8.0,57.0,4.0,40.0,8.0,87.0,1,2015,7.5,44.0,3.0,28.5,7.5,84.0,2,0.3333333333333333
1329,Tatsuma Ito,2.0,38.0,1.0,33.0,2.0,87.0,1,2015,3.0,46.0,3.75,28.5,11.25,85.0,5,0.16666666666666666
1330,Go Soeda,4.5,62.0,2.0,44.0,10.0,88.0,2,2015,2.0,39.25,1.5,26.25,8.25,86.0,5,0.2857142857142857
1331,Damir Dzumhur,,,,,,89.0,1,2015,3.5,66.0,4.0,47.5,10.0,92.0,2,0.3333333333333333
1332,Dudi Sela,5.0,38.0,1.0,27.0,0.0,89.0,2,2015,6.5,40.0,4.5,28.5,6.5,89.0,2,0.5
1333,Andrey Golubev,16.0,82.0,5.0,54.0,12.0,92.0,1,2015,6.2,47.6,4.4,34.2,7.6,72.0,6,0.14285714285714285
1334,Lukas Lacko,18.0,85.0,0.0,70.0,5.0,93.0,2,2015,5.0,46.2,2.4,29.6,8.8,87.0,5,0.2857142857142857
1335,Dustin Brown,9.0,53.0,4.0,40.666666666666664,3.6666666666666665,93.0,3,2015,7.285714285714286,55.42857142857143,9.142857142857142,41.0,10.142857142857142,85.0,7,0.3
1336,Denis Kudla,7.5,39.5,2.5,28.5,6.0,94.0,3,2015,4.428571428571429,43.142857142857146,3.0,27.428571428571427,7.857142857142857,67.0,7,0.3
1337,Daniel Gimeno Traver,5.0,64.0,2.5,46.0,5.0,94.0,2,2015,4.0,40.6,2.8,28.6,7.8,76.0,5,0.2857142857142857
1338,James Duckworth,7.0,42.0,0.5,31.5,2.5,95.0,2,2015,14.8,51.2,6.8,36.6,11.2,92.0,5,0.2857142857142857
1339,Nikoloz Basilashvili,0.0,20.0,1.0,16.0,2.0,95.0,1,2015,3.0,52.5,3.5,34.0,8.0,93.0,2,0.3333333333333333
1340,Paul Henri Mathieu,9.0,54.0,1.0,43.0,4.0,96.0,1,2015,8.166666666666666,57.666666666666664,4.333333333333333,39.0,9.666666666666666,80.0,6,0.14285714285714285
1341,Filip Krajinovic,3.0,50.0,1.0,33.0,7.0,96.0,2,2015,2.0,46.25,2.75,29.5,8.25,94.0,4,0.3333333333333333
1342,Tobias Kamke,0.0,61.0,2.0,35.0,10.0,98.0,1,2015,3.0,49.0,2.25,31.0,7.75,95.0,4,0.2
1343,Ruben Bemelmans,10.0,32.0,2.0,30.0,0.0,98.0,1,2015,5.0,38.0,2.0,31.0,3.0,98.0,1,0.5
1344,Blaz Kavcic,4.0,58.0,1.0,42.0,5.0,99.0,1,2015,1.0,34.0,3.0,21.0,5.0,99.0,1,0.5
1345,Igor Sijsling,9.0,46.0,2.0,36.5,4.5,100.0,2,2015,7.0,56.8,4.8,40.2,8.8,81.0,5,0.2857142857142857
1346,Guido Pella,7.0,85.0,2.0,54.0,14.0,100.0,1,2015,4.5,55.5,3.0,40.0,6.5,94.0,2,0.3333333333333333
1347,Andy Murray,6.5625,44.3125,3.0625,34.3125,4.895833333333333,1.0,50,2016,10.666666666666666,67.16666666666667,3.1666666666666665,47.666666666666664,11.5,2.0,6,0.8928571428571429
1348,Novak Djokovic,4.48936170212766,45.702127659574465,2.702127659574468,34.59574468085106,4.297872340425532,1.0,48,2016,3.8333333333333335,46.0,2.3333333333333335,31.333333333333332,7.5,1.0,6,0.8888888888888888
1349,Stan Wawrinka,8.06060606060606,49.60606060606061,2.5454545454545454,38.121212121212125,5.2727272727272725,3.0,33,2016,5.25,51.75,2.75,35.083333333333336,8.833333333333334,3.0,12,0.7333333333333333
1350,Roger Federer,9.375,44.625,2.0,37.5,2.125,3.0,8,2016,6.0,45.5,2.0,30.0,7.0,3.0,2,0.8
1351,Milos Raonic,13.1875,42.6875,3.09375,35.625,1.84375,4.0,32,2016,11.636363636363637,58.27272727272727,5.636363636363637,44.45454545454545,7.545454545454546,4.0,13,0.7111111111111111
1352,Kei Nishikori,3.926829268292683,44.8780487804878,2.1463414634146343,33.65853658536585,4.853658536585366,4.0,41,2016,3.125,47.875,3.625,32.1875,8.4375,4.0,16,0.7192982456140351
1353,Rafael Nadal,2.6666666666666665,47.44444444444444,2.0,34.27777777777778,4.833333333333333,4.0,18,2016,2.4,62.2,2.2,39.0,10.2,4.0,10,0.6428571428571429
1354,Marin Cilic,10.736842105263158,40.1578947368421,2.3421052631578947,32.76315789473684,3.473684210526316,6.0,38,2016,9.444444444444445,47.333333333333336,2.7222222222222223,34.55555555555556,7.333333333333333,6.0,18,0.6785714285714286
1355,Tomas Berdych,10.814814814814815,46.22222222222222,3.185185185185185,37.592592592592595,4.703703703703703,6.0,28,2016,6.071428571428571,43.285714285714285,3.5,31.5,6.214285714285714,6.0,14,0.6666666666666666
1356,Gael Monfils,8.81081081081081,44.83783783783784,2.27027027027027,34.945945945945944,3.0,8.0,37,2016,7.923076923076923,50.38461538461539,4.076923076923077,35.92307692307692,8.846153846153847,6.0,14,0.7254901960784313
1357,David Ferrer,3.1052631578947367,40.63157894736842,2.6315789473684212,30.894736842105264,3.9473684210526314,8.0,19,2016,2.9166666666666665,56.583333333333336,3.6666666666666665,38.0,9.333333333333334,7.0,13,0.59375
1358,Jo-Wilfried Tsonga,11.32,49.12,3.44,40.2,3.52,9.0,25,2016,8.181818181818182,47.54545454545455,3.909090909090909,36.09090909090909,7.363636363636363,9.0,11,0.6944444444444444
1359,Dominic Thiem,7.153846153846154,48.69230769230769,2.1153846153846154,37.5,3.8076923076923075,9.0,27,2016,3.8666666666666667,39.13333333333333,3.2,26.333333333333332,6.4,8.0,15,0.6428571428571429
1360,Richard Gasquet,3.909090909090909,39.13636363636363,2.0,29.181818181818183,4.545454545454546,10.0,22,2016,4.25,46.833333333333336,2.25,30.666666666666668,8.916666666666666,10.0,12,0.6470588235294118
1361,David Goffin,5.0625,44.375,3.125,33.125,5.28125,11.0,32,2016,4.888888888888889,48.44444444444444,4.555555555555555,33.55555555555556,8.38888888888889,11.0,18,0.64
1362,John Isner,22.434782608695652,57.08695652173913,2.130434782608696,47.608695652173914,2.391304347826087,11.0,23,2016,18.928571428571427,55.714285714285715,2.7857142857142856,44.785714285714285,4.428571428571429,11.0,14,0.6216216216216216
